country	KR349023.1_Ct_CA_2004.62	38.64	-121.98
country	KR349024.1_Ct_CA_2003.63	33.28	-115.58
country	KR349025.1_Ct_CA_2007.56	40.50	-122.32
country	KR349026.1_Ct_CA_2011.7	39.12	-121.76
country	KY216149.1_Cp_NY_2012.47	40.73	-73.21
country	KY216150.1_Cp_NY_2012.53	40.73	-73.21
country	KY216151.1_Cp_NY_2012.54	40.87	-73.43
country	KY216152.1_Cp_NY_2012.54	40.87	-73.43
country	KY216153.1_Cp_NY_2012.57	40.73	-73.21
country	KY216154.1_Cp_NY_2012.57	40.73	-73.21
country	KY216155.1_Cp_NY_2012.60	40.87	-73.43
country	KY229069.1_Cp_NY_2012.60	40.87	-73.43
country	KY229070.1_Cp_NY_2012.61	40.73	-73.21
country	KY229071.1_Cp_NY_2012.60	40.73	-73.21
country	KY229072.1_Cp_NY_2012.62	40.87	-73.43
country	KY229073.1_Cp_NY_2012.64	40.87	-73.43
country	KY229074.1_Cp_NY_2012.64	40.87	-73.43
country	WNV_1091790_Ct_MT_08.29.18_2018.660274	47.27	-111.70
country	WNV_1169648_Cp_UT_072517_2017.566051	40.72	-111.82
country	WNV_1169713_Cp_UT_073117_2017.582478	40.73	-111.86
country	WNV_1169744_Cp_UT_073117_2017.582478	40.74	-111.93
country	WNV_1169794_Cp_UT_080717_2017.601643	40.77	-111.95
country	WNV_1169823_Cp_UT_080717_2017.601643	40.77	-111.96
country	WNV_1169857_Ct_UT_081417_2017.620808	40.77	-111.96
country	WNV_1169922_Cp_UT_081617_2017.626283	40.74	-111.99
country	WNV_1169929_Cp_UT_082117_2017.639973	40.71	-111.87
country	WNV_1169936_Cp_UT_082117_2017.639973	40.71	-111.89
country	WNV_1169941_Ct_UT_082117_2017.639973	40.62	-111.94
country	WNV_1169952_Cp_UT_082117_2017.639973	40.72	-111.89
country	WNV_1191624_Ct_UT_071117_2017.527721	41.61	-112.13
country	WNV_1193718_Ct_UT_071917_2017.549624	40.61	-111.92
country	WNV_1193730_Cp_UT_071917_2017.549624	40.72	-111.89
country	WNV_1197941_Ct_UT_072517_2017.566051	40.29	-109.85
country	WNV_1197943_Cp_UT_072417_2017.563313	40.52	-111.94
country	WNV_1197963_Ct_UT_072417_2017.563313	40.69	-111.92
country	WNV_1197976_Cp_UT_072417_2017.563313	40.69	-111.83
country	WNV_1198106_Cp_UT_072617_2017.568789	40.61	-111.90
country	WNV_1198115_Cp_UT_072617_2017.568789	40.59	-111.91
country	WNV_1198226_Ct_UT_080117_2017.585216	40.29	-109.85
country	WNV_1198240_Ct_UT_073117_2017.582478	40.73	-112.21
country	WNV_1198288_Cp_UT_080117_2017.585216	41.71	-111.98
country	WNV_1201260_Ct_UT_080717_2017.601643	40.70	-112.10
country	WNV_1201358_Cp_UT_080917_2017.607118	40.85	-111.94
country	WNV_1201651_Ct_UT_081617_2017.626283	41.12	-112.08
country	WNV_1201775_Ct_UT_082317_2017.645448	41.00	-111.95
country	WNV_1201877_Ct_UT_083017_2017.664613	40.87	-111.91
country	WNV_1202008_Cp_UT_083017_2017.664613	40.67	-111.83
country	WNV_1204419_Ct_UT_080917_2017.607118	41.14	-111.92
country	WNV_1204421_Ct_UT_080217_2017.587953	39.36	-112.57
country	WNV_1204426_Cp_UT_080717_2017.601643	40.69	-112.00
country	WNV_1204534_Ct_UT_081517_2017.623546	41.14	-111.92
country	WNV_1204538_Cp_UT_081417_2017.620808	41.14	-111.92
country	WNV_1204631_Ct_UT_082117_2017.639973	40.74	-112.07
country	WNV_1204869_Cp_UT_082317_2017.645448	41.09	-112.12
country	WNV_1207986_Cp_UT_081617_2017.626283	40.66	-111.91
country	WNV_1207997_Cp_UT_082917_2017.661875	40.74	-112.07
country	WNV_1208135_Ct_UT_082817_2017.659138	40.77	-111.96
country	WNV_1208151_Cp_UT_083017_2017.664613	40.58	-111.92
country	WNV_1208328_Ct_UT_090617_2017.683778	41.04	-112.00
country	WNV_1208412_Ct_UT_091317_2017.702943	41.08	-111.97
country	WNV_1211542_Cp_UT_083017_2017.664613	40.73	-111.89
country	WNV_1211632_Cp_UT_091117_2017.697467	40.71	-111.87
country	WNV_1211751_Cp_UT_091317_2017.702943	41.09	-112.12
country	WNV_12SP1EzSCL002_Ct_UT_07.15.14_2014.536986	37.13	-113.65
country	WNV_12SP4AzSGE009_Ct_UT_07.16.14_2014.539726	37.07	-113.52
country	WNV_14SP1AzSCL002_Ct_UT_07.29.14_2014.575342	37.13	-113.65
country	WNV_14SP2AzSCL004_Ct_UT_07.29.14_2014.575342	37.14	-113.46
country	WNV_14SP2BzSCL001_Ct_UT_07.29.14_2014.575342	37.13	-113.63
country	WNV_15SP4CzSGE009EX_Ct_UT_08.20.15_2014.635616	37.07	-113.52
country	WNV_164572096_0_Cq_AZ_09.20.16_2016.721311	33.57	-111.82
country	WNV_16aD4_Ce_AZ_07.31.17_2017.580822	32.65	-114.73
country	WNV_16SP3_UT_09.12.17_2017.69863	37.11	-113.51
country	WNV_16SP3C_WAS002_Ct_UT_09.13.17_2017.70137	37.11	-113.51
country	WNV_17SP1AzSCL002_Ct_UT_08.19.14_2014.632877	37.13	-113.65
country	WNV_17SP2_UT_09.18.17_2017.715068	37.11	-113.51
country	WNV_17SP2AWAS002_Ct_UT_09.19.17_2017.717808	37.11	-113.51
country	WNV_17SP3_UT_09.18.17_2017.715068	37.07	-113.53
country	WNV_17SP3AzWAS001_Ct_UT_09.01.15_2015.668493	37.11	-113.51
country	WNV_17SP3DSGE009_Ct_UT_09.19.17_2017.717808	37.07	-113.52
country	WNV_17SP3FSGE0092_Ct_UT_09.19.17_2017.717808	37.07	-113.53
country	WNV_17SP4_UT_09.18.17_2017.715068	37.11	-113.51
country	WNV_17SP4D_WAS001_Ct_UT_09.18.17_2017.715068	37.11	-113.51
country	WNV_18SP2_UT_09.22.17_2017.726027	37.07	-113.52
country	WNV_18SP2C_SGE009_Ct_UT_09.25.17_2017.734247	37.07	-113.52
country	WNV_19SP1azSCL001_Ct_UT_09.02.14_2014.671233	37.13	-113.64
country	WNV_19SP4_UT_09.29.17_2017.745205	37.07	-113.53
country	WNV_19SP4E_HUR010_Ct_UT_10.02.17_2017.753425	37.12	-113.39
country	WNV_1aA5_Ct_AZ_08.14.17_2017.619178	32.73	-114.60
country	WNV_1cC10_Ct_AZ_08.28.17_2017.657534	32.73	-114.60
country	WNV_2_1107024_Ct_MT_08.16.18_2018.624658	46.59	-112.04
country	WNV_21110zWAS002_Ct_UT_08.06.13_2013.59726	37.11	-113.51
